"MAPA/Integer/set/order=0","DELEGACIO/Decimal/set/precision=2/set/scale=0/set/roundMode=4/set/locale=en/set/order=10","MUNICIPIO/Decimal/set/precision=3/set/scale=0/set/roundMode=4/set/locale=en/set/order=20","MASA/String/set/size=5/set/order=30","HOJA/String/set/size=7/set/order=40","TIPO/String/set/size=1/set/order=50","PARCELA/String/set/size=5/set/order=60","COORX/Decimal/set/precision=8/set/scale=2/set/roundMode=4/set/locale=en/set/order=70","COORY/Decimal/set/precision=9/set/scale=2/set/roundMode=4/set/locale=en/set/order=80","VIA/Integer/set/order=90","NUMERO/Integer/set/order=100","NUMERODUP/String/set/size=1/set/order=110","NUMSYMBOL/Decimal/set/precision=2/set/scale=0/set/roundMode=4/set/locale=en/set/order=120","AREA/Integer/set/order=130","GEOMETRY/Geometry/set/srs=EPSG@23030/set/geomtype=Multipolygon@2D/set/order=160"
"242","46","900","69383","YJ2763H","U","03","727004.82","4373901.59","1762","82",,"6","528","POLYGON ((-0.3618731097528302 39.48302010719312, -0.3618503821228519 39.48300319543057, -0.3617625227925825 39.48293786977753, -0.3617396790622128 39.482920955357635, -0.3617718089280144 39.482895199410564, -0.3618347738784939 39.48284410852461, -0.3618721914106561 39.482813788098916, -0.3619477403154394 39.482752712983476, -0.3619677709675694 39.4827364116386, -0.3620736783171643 39.48275485141522, -0.3621320637956116 39.482763383798996, -0.3621350701853625 39.48276381239508, -0.3621790594021932 39.48277183776364, -0.3621624993334809 39.48278551533501, -0.3620733930018453 39.48285772380514, -0.3619685768531869 39.48294263809757, -0.3619678561069792 39.48294325234046, -0.3619340320669861 39.48297077161021, -0.3619231217248158 39.482979532565594, -0.3618731097528302 39.48302010719312))"
"242","46","900","73397","YJ2773G","U","01","727296.95","4373878.80","2827","13",,"6","869","POLYGON ((-0.3581404687894656 39.48278566811468, -0.3582322193653509 39.48260073450045, -0.3586628350536987 39.48272628501279, -0.3585708769612272 39.482910583652085, -0.3581404687894656 39.48278566811468))"
"242","46","900","77338","YJ2773D","U","02","727734.26","4373289.08","993","11",,"6","920","POLYGON ((-0.3536657907135888 39.47751531347227, -0.3536577425225803 39.477512968107966, -0.3532605158053248 39.47739698836284, -0.3532525837870656 39.47739464561677, -0.3532674425811074 39.47736453481633, -0.3532896077758789 39.47731954598314, -0.3533175661425841 39.477262797674264, -0.3533562227375148 39.47718449208715, -0.3533632460664291 39.47718627361025, -0.3536391651649677 39.477267149343476, -0.3536493450745687 39.4772745881016, -0.3537485412352193 39.47734711462765, -0.3537064760382948 39.47743254964399, -0.3536696847127838 39.47750765471238, -0.3536657907135888 39.47751531347227))"
"242","46","900","78398","YJ2773H","U","03","727842.12","4373915.47","2944","94","B","6","2590","POLYGON ((-0.3520954524248354 39.48389027302029, -0.351955414164929 39.48389509939879, -0.3519207351189884 39.48389295778033, -0.3518057140953341 39.48343161637207, -0.3518187668824768 39.482873287925344, -0.3520986820141063 39.48284327207166, -0.3520954524248354 39.48389027302029))"
"242","46","900","63388","YJ2763G","U","02","726370.77","4373825.96","2300","3",,"6","132","POLYGON ((-0.3691817557611454 39.48253331381605, -0.369112314738241 39.48251273330658, -0.3691584142947576 39.482418555438414, -0.3692426863957419 39.4824435256006, -0.3692860319067462 39.48245630830103, -0.3692408481510609 39.482550867301725, -0.3691817557611454 39.48253331381605))"
"242","46","900","68313","YJ2763B","U","02","726884.11","4373231.00","212","4",,"6","952","POLYGON ((-0.3635570983197361 39.47700955144752, -0.3634383418664186 39.476974515876506, -0.3634308672913912 39.476972364375634, -0.3633104985530288 39.47693693174629, -0.3633027950983588 39.47693468495719, -0.3631846128323225 39.476899842330766, -0.3631805885932277 39.47689866997423, -0.36329173670948 39.4766704801092, -0.3636736361910692 39.476783285226745, -0.3635627315931454 39.47701121073087, -0.3635621576714255 39.47701101753616, -0.3635570983197361 39.47700955144752))"
"242","46","900","69336","YJ2763D","U","08","726955.66","4373288.75","1650","11",,"6","371","POLYGON ((-0.3625810567136821 39.477657016541855, -0.3625495526207839 39.47764783334647, -0.3625431131090885 39.47764597554111, -0.3624490620675814 39.47761852645473, -0.3624077877122847 39.47760641885536, -0.3624199105797904 39.47758092924509, -0.3624242099045319 39.47757174790829, -0.362426853062743 39.47756640270486, -0.3624277409189631 39.477564440951504, -0.362452498819244 39.47751221213688, -0.3624661480614845 39.47748324378765, -0.3625003753540841 39.47741114057461, -0.3625073887649279 39.47741319158157, -0.3625802831659707 39.47743448497134, -0.36259798922304 39.47743966143517, -0.3626669687629865 39.47745996504975, -0.3626763974213399 39.47746270146995, -0.3626441709725057 39.477528003562966, -0.3626439148715193 39.477528628356914, -0.3626014676122221 39.47761522916891, -0.3625989440120597 39.477620487003364, -0.3625979366128297 39.47762253613145, -0.3625934050163134 39.477631712203035, -0.3625810567136821 39.477657016541855))"
"242","46","900","70399","YJ2773G","U","08","727084.43","4373958.68","2696","11",,"6","205","POLYGON ((-0.3608510150470067 39.48349930989441, -0.3608499552327061 39.48349352028402, -0.3608356577678328 39.483413559039505, -0.3608347962198993 39.48340867479764, -0.3610415175258799 39.48338661414125, -0.3610587935452881 39.48338475433326, -0.3610854062039227 39.48338193543952, -0.3611496358154796 39.48342960852337, -0.3611177723405215 39.483432938789335, -0.3610951293552007 39.48343530732482, -0.3610771563944383 39.48343715131001, -0.3610681682116313 39.48343811830615, -0.3610668348087011 39.48343034057994, -0.3610196563146534 39.483435935510464, -0.3610269151103427 39.48348069320959, -0.3609839624156179 39.48348521297299, -0.3609454440318804 39.483489292912935, -0.3609324861451877 39.48349071025811, -0.3608965367838731 39.48349448818327, -0.3608510150470067 39.48349930989441))"
"242","46","900","71398","YJ2773G","U","01","727099.69","4373972.66","2696","8",,"6","305","POLYGON ((-0.3606479526039207 39.48373811145364, -0.3605993364297109 39.483723313995675, -0.3605902589004406 39.48372049529003, -0.360636425534792 39.483627944038766, -0.3606443425594726 39.48361226863891, -0.3606159518640101 39.48360369613801, -0.3606207709361183 39.483593085303404, -0.3606005591664982 39.483586500311574, -0.3605990279420602 39.48358088016424, -0.3605975001227191 39.483575170007654, -0.3605725203575069 39.48357784570672, -0.3605620153256158 39.48357895838098, -0.36054019101483 39.48357197640329, -0.3605244514227021 39.48356702445692, -0.3605395477130263 39.48353673795202, -0.3605501185130092 39.4835154473879, -0.3605479066140279 39.48350323546043, -0.3605406999741971 39.48346325350637, -0.3606777263565972 39.48344888924603, -0.3606789742040163 39.48345585425398, -0.360720916092348 39.48369319401881, -0.3607210118192669 39.48369373671241, -0.3606479526039207 39.48373811145364))"
"242","46","900","72379","YJ2773E","U","01","727265.18","4373737.97","1762","163",,"6","516","POLYGON ((-0.3589723885346209 39.481602915328345, -0.3589675904555169 39.48161911193906, -0.3589037843305306 39.48167090283931, -0.3588497287552331 39.48163093697089, -0.3588371732016113 39.48162173301843, -0.3588326197545607 39.48162532306759, -0.3588244727349015 39.481631714204376, -0.3588211693836638 39.48163299041756, -0.3588173636333411 39.481632183220626, -0.3587628571601145 39.48159184671729, -0.3587451051535309 39.4815786509159, -0.3587446541752417 39.48157828031871, -0.3587445070475977 39.481576024810856, -0.3587450636435111 39.48157360512598, -0.3588071959702911 39.48152303747876, -0.3588176316227384 39.48151453628648, -0.3588017996881622 39.48150282552157, -0.3588015707921556 39.481502730232194, -0.3588017618962789 39.481500752672034, -0.3588029813289001 39.48149924891862, -0.3588046824019984 39.48149730568018, -0.3588062022760609 39.481494007024885, -0.3588063385533281 39.48149040666071, -0.3588045445461135 39.481485591295964, -0.3588011826525314 39.48148227176425, -0.3587774279535976 39.48146488563139, -0.3587750535064466 39.481463120015114, -0.3587746025287063 39.48146274941808, -0.358773047955446 39.48146082226468, -0.3587730237922537 39.481458389378744, -0.3587743866318277 39.48145616819295, -0.3588482627855927 39.48139631828807, -0.3588559383555889 39.481390096606304, -0.3588591051020955 39.48138935780629, -0.3588625453517768 39.481390607126784, -0.3589012163938586 39.481419322838924, -0.3589097322756182 39.48141239956086, -0.359013326758959 39.48132908182208, -0.3590459096222246 39.48135279443903, -0.3590435259313999 39.481360487705786, -0.3590381985575798 39.48137838393492, -0.3590174060224837 39.481396379101824, -0.3590303168293323 39.48140541093602, -0.3589813391999414 39.48157221907941, -0.3589723885346209 39.481602915328345))"
"242","46","900","74381","YJ2773G","U","02","727367.96","4373847.92","2827","19",,"6","396","POLYGON ((-0.3576355812466757 39.48258608725708, -0.3576305336919 39.48260579150712, -0.3574613171737656 39.48257996223016, -0.3574839834982782 39.482491021794026, -0.3574888944785365 39.48247185496357, -0.3575226223193592 39.48233947411323, -0.3575257379913589 39.48234008548656, -0.357689246225399 39.482375424116526, -0.3576531998126793 39.482516851031335, -0.3576355812466757 39.48258608725708))"
"242","46","900","61374","YJ2763E","U","02","726228.17","4373724.64","41","17",,"6","558","POLYGON ((-0.3710751929308061 39.481739802314195, -0.3710671402164121 39.48173754813202, -0.3710513832482734 39.4817330476498, -0.3709568347017141 39.48170622473283, -0.370822371196562 39.481668138637744, -0.3708240202338274 39.48166448239461, -0.3709165652693472 39.48146370105344, -0.3709180879698358 39.48146031221048, -0.3709476136092335 39.48146962856869, -0.3710020561124663 39.48148716603566, -0.371055928054574 39.481504420308546, -0.3711235823545522 39.48152613035722, -0.3711444881584413 39.48153281930978, -0.371159189541556 39.48153756615808, -0.3711680349593658 39.48154037878774, -0.3710751929308061 39.481739802314195))"
"242","46","900","68313","YJ2763B","U","03","726917.22","4373219.55","212","8",,"6","637","POLYGON ((-0.3631763354665745 39.47689740233703, -0.3630557279093719 39.47686214419985, -0.3630497496296914 39.47686038697632, -0.3629310996508678 39.47682562356693, -0.3629247763465923 39.47682376842044, -0.3630372129364869 39.47659533778514, -0.36329173670948 39.4766704801092, -0.3631805885932277 39.47689866997423, -0.3631798985293556 39.47689847414221, -0.3631763354665745 39.47689740233703))"
"242","46","900","72347","YJ2773C","U","06","727131.52","4373383.33","3140","21",,"6","17209","POLYGON ((-0.3609373868895819 39.4790117169629, -0.360952776570251 39.479038191597, -0.3609295741186327 39.479086131232144, -0.3608283352928622 39.47929481473157, -0.3608022318146604 39.47928728519055, -0.3607977531051117 39.47928583216869, -0.3607990064954339 39.47928342829821, -0.3605364208849096 39.47920611542881, -0.3603782255127188 39.47915955063924, -0.3603422457898075 39.47914882378729, -0.3599601004638511 39.479036182242936, -0.3599239911068371 39.479025812663565, -0.3595417140205621 39.4789136171928, -0.3595056082011731 39.47890315747817, -0.3592025539690057 39.47881402153872, -0.3591364506608798 39.4787945019242, -0.3590474657744995 39.47876833634453, -0.3592002086099664 39.47845821631527, -0.3591853823980317 39.47845373538786, -0.3591850373647971 39.478453637459936, -0.3590307800270036 39.478407520699385, -0.3590921082169667 39.47827982045056, -0.3590977912196242 39.478267878005894, -0.3591815710779521 39.47809366276213, -0.3592240977693356 39.478005083156546, -0.3592861833947288 39.47787577844516, -0.3597644179224445 39.47801709091573, -0.3603585721634096 39.478191664189154, -0.3604981369166306 39.47823285103162, -0.3608862708408078 39.478346888001035, -0.3609619191273516 39.47836914582179, -0.3612142570085946 39.47844379265544, -0.3611632252931781 39.478548305370886, -0.3609833853865922 39.47891735992499, -0.3609373868895819 39.4790117169629))"
"242","46","900","76339","YJ2773D","U","01","727651.02","4373360.88","993","1",,"6","601","POLYGON ((-0.3542270204869021 39.478024290006495, -0.3542715848189581 39.47782693415677, -0.3542890511695367 39.47774949708093, -0.3544429205497815 39.47786398694398, -0.3545266877241999 39.47792652228369, -0.354447346474115 39.47799255109637, -0.3543465223700628 39.478076378297814, -0.3542553001896714 39.47815222615901, -0.3541939044482563 39.47817109770423, -0.3542270204869021 39.478024290006495))"
"242","46","900","78351","YJ2773F","U","02","727802.19","4373552.63","3018","1",,"6","1481","POLYGON ((-0.3524778219027611 39.479772215675574, -0.3521306479308868 39.479669534058736, -0.3521519162464555 39.47962677719731, -0.3521973530095132 39.47953529375181, -0.3524913271203871 39.47962153844571, -0.3525928441026582 39.479651327760635, -0.3525937630409942 39.47965161895654, -0.3526091629423617 39.479656293967416, -0.3526758944180182 39.47952133328445, -0.3530466296273949 39.47963112629901, -0.3529794000057856 39.479766976716995, -0.3529792941004476 39.47976670404499, -0.3528271906521261 39.47972206950443, -0.3528206456226442 39.47973525319919, -0.3527607154485706 39.47985640550491, -0.3524778219027611 39.479772215675574))"
"242","46","900","62352","YJ2763E","U","02","726242.02","4373625.73","884","4",,"6","232","POLYGON ((-0.3707311105440417 39.48067475948479, -0.3707181262724854 39.480639872386135, -0.3707237575001748 39.48063234243406, -0.3707554549637192 39.48059017837575, -0.3707662222745362 39.48057591804432, -0.3707837271995204 39.4805525312295, -0.3707855610318903 39.480550140381524, -0.3708119960127154 39.48051497408512, -0.370813710300797 39.48051267061853, -0.3708369625468225 39.48048175646474, -0.3708405140529934 39.48047697213875, -0.3708423207509781 39.48047530136966, -0.3708878569940399 39.48049470936367, -0.3709389998809659 39.48051649636056, -0.370942891363975 39.48051811588098, -0.3709506709393897 39.48052144493146, -0.370882781986182 39.48061089649832, -0.3708712872644728 39.48062595116284, -0.3708575831213561 39.48064410887095, -0.3708492227815464 39.480640766673744, -0.3708304419056132 39.48063322488239, -0.3708172625442521 39.48065905183081, -0.3707986749216794 39.48069574698719, -0.3707311105440417 39.48067475948479))"
"242","46","900","69328","YJ2763D","U","10","726878.45","4373257.95","212","3",,"6","302","POLYGON ((-0.363475995185333 39.47738094035627, -0.3634687528562571 39.477378794126956, -0.3634420826420906 39.47737089197731, -0.3634119620886463 39.477362010667754, -0.3634031107360499 39.47735937749273, -0.3633610301332711 39.4773470717651, -0.3633790568899721 39.47730991465719, -0.3633794291284784 39.47730929249669, -0.3634063924500648 39.47725405056252, -0.3634471138434094 39.477170022792855, -0.3634527471266518 39.47717168208182, -0.3634919546284981 39.47718311180772, -0.3634985068707239 39.47718506220476, -0.3635516250912221 39.477200591169485, -0.3635577195584343 39.477202351003626, -0.363598307232926 39.477214172354564, -0.3636032504553892 39.47721563580681, -0.363590885593955 39.477241390316955, -0.3635786606696971 39.4772665173939, -0.3635467767868187 39.47733200769509, -0.3635378232244239 39.47735054257669, -0.3635350538130151 39.47735615520208, -0.3635171534709133 39.47739304494297, -0.363475995185333 39.47738094035627))"
"242","46","900","67362","YJ2763F","U","04","726773.94","4373636.89","1084","9",,"6","1072","POLYGON ((-0.3647457690122572 39.4808955566051, -0.3645236004400674 39.48084051979972, -0.3644476133965452 39.48081789623813, -0.3643914003666025 39.48080112633735, -0.3644599922792797 39.48066250730652, -0.3646847343965409 39.48058166186007, -0.3647955613787864 39.48061444439155, -0.364825909012982 39.480623510677994, -0.3649216971461912 39.48065126753212, -0.3648210893508282 39.48091429112812, -0.3647457690122572 39.4808955566051))"
"242","46","900","66409","YJ2764B","U","01","726793.88","4374026.51","536","7",,"6","21379","POLYGON ((-0.3656475918266389 39.48471504834152, -0.3655927513081844 39.48471110240897, -0.3655928022867652 39.484709752265765, -0.3655277399230683 39.484705574551825, -0.3655271081560754 39.48470691152699, -0.3647717955871692 39.48465744306596, -0.3643632332145924 39.48463069971201, -0.3643366672187166 39.48462919625611, -0.3643067666681067 39.48462671629022, -0.3640926839805591 39.484612761282854, -0.3640891131734721 39.4846088065562, -0.3640914397166667 39.48460876924725, -0.3639929084336817 39.48449347536808, -0.3641223388438265 39.48423092636931, -0.3641489716011034 39.484224503767614, -0.3641561773844495 39.48420917233375, -0.3641740895456687 39.48417201255196, -0.3641749672469423 39.48417032081678, -0.3642043302908841 39.48411008835721, -0.3642287614118025 39.48405731128838, -0.364217306265613 39.48403741256626, -0.3643846359579633 39.48370095105928, -0.3643960527204325 39.48367877845513, -0.3646747283723489 39.48312133714227, -0.3646832252342718 39.48312414236008, -0.3646838434029494 39.48312316542728, -0.3646883258433496 39.483124528299854, -0.3649742487943874 39.48320929783361, -0.3649789567579503 39.483210845982526, -0.3651759009492395 39.48326909365003, -0.365217975227336 39.483281668867825, -0.3655005786071375 39.48336510063194, -0.3655050610805437 39.483366463474034, -0.3656714215247679 39.483415728921976, -0.3657923697819676 39.48345153268805, -0.365797084577908 39.48345290078573, -0.3658950227543961 39.48348232717234, -0.3659219210913726 39.48349041412423, -0.365949854640141 39.48349879479679, -0.3659892841905011 39.48350752614654, -0.366046236871491 39.483520168076275, -0.3660963845980454 39.48353445745932, -0.3660674572237917 39.483610915890054, -0.3659469973352504 39.48392862335978, -0.3659664918095391 39.483932668740756, -0.3659634084350289 39.483940436379974, -0.3657996644737107 39.484354546087886, -0.3657339860946086 39.48454836488479, -0.3656475918266389 39.48471504834152))"
"242","46","900","68364","YJ2763F","U","01","726832.58","4373712.45","1084","12",,"6","1275","POLYGON ((-0.3635075539601532 39.481397898778496, -0.3635923798681418 39.481226586850156, -0.3635459807323405 39.481165446330046, -0.3635435653593704 39.481164760920926, -0.3635285059690789 39.481160275250446, -0.3635410869273618 39.48113497610455, -0.363574926392975 39.48106700780232, -0.3635807339527388 39.481067139569305, -0.3638937144161398 39.481078564470906, -0.3639897180519512 39.481106777417764, -0.3639658335791997 39.48115434184362, -0.3639586791115255 39.48116832313979, -0.3638814217331183 39.48132395180542, -0.3638724710869468 39.481342396677775, -0.3638015241744585 39.48148483562506, -0.3635153706580341 39.481400238214086, -0.3635075539601532 39.481397898778496))"
"242","46","900","79322","YJ2773D","U","13","727911.02","4373268.90","563","14",,"6","1514","POLYGON ((-0.351385469982548 39.47729958237053, -0.3513453423110008 39.47728794742615, -0.3513310873750111 39.47728374878318, -0.3511797829363384 39.47723967086889, -0.3511675946931782 39.47723614992195, -0.3509920335811404 39.47718494251204, -0.3511081780499061 39.47694561785707, -0.3511559644233231 39.47684734176969, -0.3511634010345848 39.476832106498655, -0.3513371202039548 39.47688282122616, -0.3513498822794336 39.476886535407544, -0.3513801204789537 39.47689533242624, -0.3514616324843299 39.47691917143527, -0.351501411539264 39.47693079839209, -0.3515164725865262 39.4769351955597, -0.3515565966745643 39.47694692044835, -0.3515466289091836 39.47696759333164, -0.3515297301503989 39.47700243199542, -0.3515256993136077 39.4770106280819, -0.3515090567302465 39.477044841975534, -0.3514893841636607 39.47708538294697, -0.3514727381270329 39.47711968684244, -0.3514697081572133 39.47712601392265, -0.3514528127337043 39.47716076256318, -0.3514325115575312 39.47720255040675, -0.3514166203952962 39.47723534002848, -0.3514127125060286 39.477243358739834, -0.3513958136069161 39.47727819737815, -0.351385469982548 39.47729958237053))"
"242","46","900","77399","YJ2773H","U","01","727751.11","4373957.98","2165","39",,"6","87","POLYGON ((-0.3530118211640326 39.483297663214735, -0.3530357212645991 39.48328361365957, -0.3530343820512938 39.48328214176912, -0.3530975211783948 39.483245023068584, -0.3530989799607435 39.483246407595594, -0.353122880026608 39.48323235802118, -0.3531722361807823 39.48328275959432, -0.3531483326920065 39.483296899187195, -0.3531494532579676 39.48329800574997, -0.3530861979533911 39.48333512183181, -0.3530847425840788 39.48333364729595, -0.3530608424751122 39.48334769686087, -0.3530118211640326 39.483297663214735))"
"242","46","900","66337","YJ2763D","U","01","726633.41","4373310.45","2629","13",,"6","3161","POLYGON ((-0.366700012016853 39.47819500901477, -0.3663846723484404 39.47810164954439, -0.3661556660499273 39.47803393890471, -0.3662744723783108 39.47779051488838, -0.366312394339987 39.47771281879083, -0.3663295319056424 39.4776776229642, -0.3663862313386205 39.47769377232769, -0.3663930466853665 39.47767951292011, -0.3665541264970228 39.47772667541206, -0.3665665445866709 39.477730290046864, -0.3666494699152305 39.47756280632428, -0.3666550897291477 39.477564825500345, -0.3666602483570898 39.47756674413819, -0.3666640214149322 39.47755917227264, -0.366735196548179 39.477413493442654, -0.3669019128070149 39.477462224564505, -0.3669159141359509 39.477488576887424, -0.3669274254776397 39.477516224087516, -0.3669355312483243 39.477544785072084, -0.3669401390701649 39.47757362714159, -0.3669421475410334 39.477603581438466, -0.3669418772446638 39.47763231297264, -0.3669380682362706 39.47766240570895, -0.3669317583501472 39.47769100038922, -0.3669240750830078 39.4777190234286, -0.366915114203253 39.4777470175171, -0.3669042949792262 39.477774969495215, -0.3668847342273239 39.47781893899685, -0.3668410353959285 39.477908035479054, -0.366700012016853 39.47819500901477))"
"242","46","900","69336","YJ2763D","U","05","726955.38","4373333.57","3140","24",,"6","376","POLYGON ((-0.3626555075396051 39.47790167000108, -0.3624918920704349 39.47785399413331, -0.3624849947622424 39.47785194576035, -0.3625604066952237 39.47769897865666, -0.3625810567136821 39.477657016541855, -0.362756625079782 39.47770829676352, -0.3627430099210578 39.47773636505394, -0.3627362006366766 39.47775044420311, -0.3627359411341602 39.477751159006694, -0.3626620598221872 39.477903620446575, -0.3626555075396051 39.47790167000108))"
"242","46","900","70399","YJ2773G","U","22","727056.11","4373960.84","2696","11","A","6","1471","POLYGON ((-0.3612510230444626 39.4837151431212, -0.3611679783441394 39.48371001408645, -0.361162409694907 39.48370970744896, -0.3610747290099753 39.48370420280421, -0.3610742469572253 39.48370157934647, -0.3610664005310132 39.48365698847854, -0.3610548925637334 39.48359240532524, -0.3610480821596574 39.48355423412985, -0.3609968449603577 39.48355955669943, -0.3609943662210948 39.48354517664217, -0.3609900754427939 39.48352030539084, -0.3609883489191048 39.483510626917976, -0.3609839624156179 39.48348521297299, -0.3610269151103427 39.48348069320959, -0.3610196563146534 39.483435935510464, -0.3610668348087011 39.48343034057994, -0.3610681682116313 39.48343811830615, -0.3610771563944383 39.48343715131001, -0.3610951293552007 39.48343530732482, -0.3611177723405215 39.483432938789335, -0.3611496358154796 39.48342960852337, -0.3612200872401694 39.4834818371082, -0.36131615689467 39.48340384173358, -0.3613277915397083 39.48339437659282, -0.3613891996075191 39.483344511817755, -0.3613998743602874 39.48333583565118, -0.3614179855663265 39.483321112377034, -0.3614317790441325 39.48330989451663, -0.361566795315931 39.483410163746214, -0.3616344214544555 39.483460255939214, -0.3616464147433735 39.48345052864989, -0.361667218878474 39.48346604547973, -0.3616381938201733 39.483489619726264, -0.3616229588267023 39.483502066091546, -0.361613725584653 39.48350951379786, -0.3615847004901035 39.48353308802965, -0.3615692263600475 39.483545709130766, -0.361544156887365 39.48356613005443, -0.3615277262717483 39.48357945012354, -0.3615032613767712 39.48359925416023, -0.361477710225736 39.483620114564175, -0.3614619969388569 39.483632910392934, -0.3614365687259933 39.48365359340599, -0.3614209783869546 39.48366621184772, -0.3613962709088343 39.48368628061205, -0.3613604069599176 39.4837154650275, -0.3613051680541494 39.483712859329785, -0.3613046051372661 39.48371852199936, -0.3612510230444626 39.4837151431212))"
"242","46","900","71398","YJ2773G","U","10","727135.96","4373912.29","2827","3",,"6","324","POLYGON ((-0.3601903695110087 39.48316972074171, -0.3601818319783867 39.4831679953112, -0.3601571418073547 39.48316302014536, -0.3601174537379151 39.48315500164158, -0.3601200730979939 39.48314722362165, -0.3601452867203099 39.48307383539502, -0.3601525950274744 39.483052741006134, -0.3601596539947355 39.48303209138475, -0.3601778153869319 39.482979172750724, -0.360198118883287 39.482983327561584, -0.3602410353444391 39.48299204998519, -0.360303100596333 39.48300472078046, -0.3603493617196996 39.48301414975204, -0.3603671268724467 39.4830177964372, -0.360363612743582 39.48302771621399, -0.3603560517634364 39.48304934539629, -0.3603488835076766 39.483069812374396, -0.3603484873731205 39.48307106458705, -0.360346134401428 39.48307794779861, -0.3603343933715748 39.48311173379107, -0.3603308792326297 39.48312165356639, -0.3603209516329377 39.483150525993146, -0.3603161363334386 39.48316410975747, -0.3602635274903265 39.48315345552753, -0.3602534734875934 39.48318259533605, -0.3601903695110087 39.48316972074171))"
