POB_NOMBRE/String/set/size=100/set/order=20/set/label=Nombre;COD_PROVINCIA/Integer/set/order=30/set/label=Provincia/set/fk=true/set/fk_table=esp_provincias/set/fk_code=COD_PROVINCIA/set/fk_label=FORMAT('%02d - %s', COD_PROVINCIA, PRO_NAME)/set/foreingkey_closedlist=false/set/relation=1;COD_POBLACION/Integer/set/order=10/set/label=Poblacion;COD_ORIGENCOORDENADAS/Integer/set/order=40/set/label=Origen de las coordenadas/set/fk=true/set/fk_table=origen_coordenadas/set/fk_code=COD_ORIGENCOORDENADAS/set/fk_label=FORMAT('%02d - %s', COD_ORIGENCOORDENADAS, ORI_DESCRIPCION)/set/foreingkey_closedlist=true/set/relation=1;GEOMETRY/Geometry/set/srs=EPSG@4258/set/geomtype=Point@2D/set/order=60/set/hidden=true
"Saldón";"44";"44204";"1";"POINT (-1.42790593 40.32504659)"
"Samper de Calanda";"44";"44205";"1";"POINT (-0.39017017 41.19026993)"
"San Agustín";"44";"44206";"1";"POINT (-0.69288965 40.05989064)"
"San Martín del Río";"44";"44207";"1";"POINT (-1.38701731 41.06559445)"
"Santa Cruz de Nogueras";"44";"44208";"1";"POINT (-1.08921605 41.11460567)"
"Santa Eulalia";"44";"44209";"1";"POINT (-1.31215335 40.56501265)"
"Sarrión";"44";"44210";"1";"POINT (-0.8152136900000001 40.14094343)"
"Segura de los Baños";"44";"44211";"1";"POINT (-0.95120623 40.9399936)"
"Seno";"44";"44212";"1";"POINT (-0.33675749 40.81226525)"
"Singra";"44";"44213";"1";"POINT (-1.31305672 40.65499113)"
"Terriente";"44";"44215";"1";"POINT (-1.5035418500000002 40.29844745)"
"Teruel";"44";"44216";"1";"POINT (-1.10927177 40.34412951)"
"Toril";"44";"44217";"1";"POINT (-1.4862161 40.24809693)"
"Tormón";"44";"44218";"1";"POINT (-1.35359451 40.20253822)"
"Tornos";"44";"44219";"1";"POINT (-1.43325599 40.96220276)"
"Torralba de los Sisones";"44";"44220";"1";"POINT (-1.45866104 40.8907256)"
"Torrecilla de Alcañiz";"44";"44221";"1";"POINT (-0.09123944 40.9602276)"
"Torrecilla del Rebollar";"44";"44222";"1";"POINT (-1.07198987 40.91012769)"
"Torre de Arcas";"44";"44223";"1";"POINT (-0.06840241 40.75170255)"
"Torre de las Arcas";"44";"44224";"1";"POINT (-0.71826622 40.84205724)"
"Torre del Compte";"44";"44225";"1";"POINT (0.10900892 40.93711142)"
"Torrelacárcel";"44";"44226";"1";"POINT (-1.30257568 40.61397627)"
"Torre los Negros";"44";"44227";"1";"POINT (-1.09701154 40.85323665)"
"Torremocha de Jiloca";"44";"44228";"1";"POINT (-1.2968909 40.58973246)"
"Torres de Albarracín";"44";"44229";"1";"POINT (-1.53211153 40.42701658)"
"Torrevelilla";"44";"44230";"1";"POINT (-0.10936575 40.90316774)"
"Torrijas";"44";"44231";"1";"POINT (-0.95759808 40.02233237)"
"Torrijo del Campo";"44";"44232";"1";"POINT (-1.33772454 40.82589067)"
"Tramacastiel";"44";"44234";"1";"POINT (-1.23993355 40.19215355)"
"Tramacastilla";"44";"44235";"1";"POINT (-1.57420075 40.43069658)"
"Tronchón";"44";"44236";"1";"POINT (-0.39901896 40.62112023)"
"Urrea de Gaén";"44";"44237";"1";"POINT (-0.47063301 41.16011207)"
"Utrillas";"44";"44238";"1";"POINT (-0.84316294 40.81347559)"
"Valacloche";"44";"44239";"1";"POINT (-1.09131288 40.19040116)"
"Valbona";"44";"44240";"1";"POINT (-0.81088053 40.22935082)"
"Valdealgorfa";"44";"44241";"1";"POINT (-0.03514372 40.99083302)"
"Valdecuenca";"44";"44243";"1";"POINT (-1.40945135 40.29739874)"
"Valdelinares";"44";"44244";"1";"POINT (-0.60606873 40.3912832)"
"Valdeltormo";"44";"44245";"1";"POINT (0.08365997 40.9868198)"
"Valderrobres";"44";"44246";"1";"POINT (0.1557343 40.87590223000001)"
"Valjunquera";"44";"44247";"1";"POINT (0.02602668 40.95267103)"
"El Vallecillo";"44";"44249";"1";"POINT (-1.5657460700000003 40.23396641)"
"Veguillas de la Sierra";"44";"44250";"1";"POINT (-1.40624178 40.15390732)"
"Villafranca del Campo";"44";"44251";"1";"POINT (-1.3472759 40.69472583)"
"Villahermosa del Campo";"44";"44252";"1";"POINT (-1.24614098 41.10939265)"
"Villanueva del Rebollar de la Sierra";"44";"44256";"1";"POINT (-1.00919469 40.89144128)"
"Villar del Cobo";"44";"44257";"1";"POINT (-1.67413906 40.39514909)"
"Villar del Salz";"44";"44258";"1";"POINT (-1.49944452 40.6824911)"
"Villarluengo";"44";"44260";"1";"POINT (-0.52931929 40.64815989000001)"
"Villarquemado";"44";"44261";"1";"POINT (-1.26708485 40.51711461)"
"Villarroya de los Pinares";"44";"44262";"1";"POINT (-0.66971122 40.53003487)"
"Villastar";"44";"44263";"1";"POINT (-1.15323397 40.28020398)"
"Villel";"44";"44264";"1";"POINT (-1.18729721 40.23351965)"
"Vinaceite";"44";"44265";"1";"POINT (-0.57659252 41.26739389000001)"
"Visiedo";"44";"44266";"1";"POINT (-1.09819557 40.68511563)"
"Vivel del Río Martín";"44";"44267";"1";"POINT (-0.94020747 40.86999819)"
"La Zoma";"44";"44268";"1";"POINT (-0.61863148 40.78421418)"
"Ajofrín";"45";"45001";"1";"POINT (-3.9822999640000005 39.71329935)"
"Alameda de la Sagra";"45";"45002";"1";"POINT (-3.797262008 40.01343485)"
"Albarreal de Tajo";"45";"45003";"1";"POINT (-4.228893587 39.89709949)"
"Alcabón";"45";"45004";"1";"POINT (-4.36889281 40.00081296)"
"Alcañizo";"45";"45005";"1";"POINT (-5.10585907 39.90341743)"
"Alcaudete de la Jara";"45";"45006";"1";"POINT (-4.87037733 39.78836407)"
"Alcolea de Tajo";"45";"45007";"1";"POINT (-5.14799672 39.80910603)"
"Aldea en Cabo";"45";"45008";"1";"POINT (-4.45878497 40.18510654)"
"Aldeanueva de Barbarroya";"45";"45009";"1";"POINT (-5.01945289 39.75906357)"
"Aldeanueva de San Bartolomé";"45";"45010";"1";"POINT (-5.11355468 39.63777466)"
"Almendral de la Cañada";"45";"45011";"1";"POINT (-4.73971498 40.18406426)"
"Almonacid de Toledo";"45";"45012";"1";"POINT (-3.8552137759999994 39.75275812)"
"Almorox";"45";"45013";"1";"POINT (-4.3915911 40.23314998)"
"Añover de Tajo";"45";"45014";"1";"POINT (-3.76611691 39.9890051)"
"Arcicóllar";"45";"45015";"1";"POINT (-4.115911693 40.05512414)"
"Argés";"45";"45016";"1";"POINT (-4.057304774 39.80630305)"
"Azután";"45";"45017";"1";"POINT (-5.12510745 39.78539282)"
"Barcience";"45";"45018";"1";"POINT (-4.23307844 39.98296696)"
"Bargas";"45";"45019";"1";"POINT (-4.020568526 39.94051592)"
"Belvís de la Jara";"45";"45020";"1";"POINT (-4.94955278 39.75979035)"
"Borox";"45";"45021";"1";"POINT (-3.741628484 40.06987623)"
"Buenaventura";"45";"45022";"1";"POINT (-4.84944991 40.17435467)"
"Burguillos de Toledo";"45";"45023";"1";"POINT (-3.992702615 39.79644821)"
"Burujón";"45";"45024";"1";"POINT (-4.29786777 39.90301271)"
"Cabañas de la Sagra";"45";"45025";"1";"POINT (-3.947605163 40.00803939)"
"Cabañas de Yepes";"45";"45026";"1";"POINT (-3.535787112 39.88943891)"
"Cabezamesada";"45";"45027";"1";"POINT (-3.102169024 39.81673324)"
"Calera y Chozas";"45";"45028";"1";"POINT (-4.97846399 39.88104005)"
"Caleruela";"45";"45029";"1";"POINT (-5.25634025 39.87414587)"
"Calzada de Oropesa";"45";"45030";"1";"POINT (-5.27721376 39.89616028)"
"Camarena";"45";"45031";"1";"POINT (-4.119201407 40.09315158)"
"Camarenilla";"45";"45032";"1";"POINT (-4.074698494 40.017702050000004)"
"El Campillo de la Jara";"45";"45033";"1";"POINT (-5.05511488 39.58962387)"
"Camuñas";"45";"45034";"1";"POINT (-3.459590224 39.42773358)"
"Cardiel de los Montes";"45";"45035";"1";"POINT (-4.65407318 40.06194183)"
"Carmena";"45";"45036";"1";"POINT (-4.4008098 39.95464633)"
"El Carpio de Tajo";"45";"45037";"1";"POINT (-4.45439481 39.88675883)"
"Carranque";"45";"45038";"1";"POINT (-3.901086134 40.16965043)"
"Carriches";"45";"45039";"1";"POINT (-4.45879549 39.96355329000001)"
"El Casar de Escalona";"45";"45040";"1";"POINT (-4.52491513 40.04583035)"
"Casarrubios del Monte";"45";"45041";"1";"POINT (-4.03631667 40.18455971)"
"Casasbuenas";"45";"45042";"1";"POINT (-4.126405589 39.76071671)"
"Castillo de Bayuela";"45";"45043";"1";"POINT (-4.68559722 40.10219010000001)"
"Cazalegas";"45";"45045";"1";"POINT (-4.67737088 40.01078706)"
"Cebolla";"45";"45046";"1";"POINT (-4.57258833 39.9472367)"
"Cedillo del Condado";"45";"45047";"1";"POINT (-3.924212979 40.1156954)"
"Los Cerralbos";"45";"45048";"1";"POINT (-4.5689708 39.98459279)"
"Cervera de los Montes";"45";"45049";"1";"POINT (-4.81104663 40.05183826)"
"Ciruelos";"45";"45050";"1";"POINT (-3.613743849 39.93891432)"
"Cobeja";"45";"45051";"1";"POINT (-3.8591680690000003 40.02317034)"
"Cobisa";"45";"45052";"1";"POINT (-4.024713924 39.80454327)"
"Consuegra";"45";"45053";"1";"POINT (-3.6067185560000006 39.46045755)"
"Corral de Almaguer";"45";"45054";"1";"POINT (-3.164196135 39.75918367)"
"Cuerva";"45";"45055";"1";"POINT (-4.210710765 39.66397457)"
"Chozas de Canales";"45";"45056";"1";"POINT (-4.043892999 40.1003606)"
"Chueca";"45";"45057";"1";"POINT (-3.943923037 39.731830370000004)"
"Domingo Pérez";"45";"45058";"1";"POINT (-4.5047455 39.97614663)"
"Dosbarrios";"45";"45059";"1";"POINT (-3.483941237 39.882240720000006)"
"Erustes";"45";"45060";"1";"POINT (-4.49632544 39.95626406)"
"Escalona";"45";"45061";"1";"POINT (-4.4015946 40.16583078)"
"Escalonilla";"45";"45062";"1";"POINT (-4.34900711 39.92484479)"
"Espinoso del Rey";"45";"45063";"1";"POINT (-4.78380382 39.65239728)"
"Esquivias";"45";"45064";"1";"POINT (-3.768166562 40.1055767)"
"La Estrella";"45";"45065";"1";"POINT (-5.09293709 39.68705865)"
"Fuensalida";"45";"45066";"1";"POINT (-4.209109863 40.05283257)"
"Gálvez";"45";"45067";"1";"POINT (-4.274180568 39.70033797)"
"Garciotum";"45";"45068";"1";"POINT (-4.64777204 40.09968021)"
"Gerindote";"45";"45069";"1";"POINT (-4.30194428 39.96509622000001)"
"Guadamur";"45";"45070";"1";"POINT (-4.148738347 39.8112967)"
"La Guardia";"45";"45071";"1";"POINT (-3.478294519 39.78894142000001)"
"Las Herencias";"45";"45072";"1";"POINT (-4.92136776 39.86776588)"
"Herreruela de Oropesa";"45";"45073";"1";"POINT (-5.24259858 39.88946588)"
"Hinojosa de San Vicente";"45";"45074";"1";"POINT (-4.72362592 40.10382874)"
"Hontanar";"45";"45075";"1";"POINT (-4.498037968 39.61231927000001)"
"Hormigos";"45";"45076";"1";"POINT (-4.44522074 40.09825787)"
"Huecas";"45";"45077";"1";"POINT (-4.195828658 40.01180254)"
"Huerta de Valdecarábanos";"45";"45078";"1";"POINT (-3.612949408 39.86429799)"
"La Iglesuela del Tiétar";"45";"45079";"1";"POINT (-4.75146344 40.23346231)"
"Illán de Vacas";"45";"45080";"1";"POINT (-4.55763678 39.97079939)"
"Illescas";"45";"45081";"1";"POINT (-3.850246603 40.1237132)"
"Lagartera";"45";"45082";"1";"POINT (-5.20107075 39.90517115)"
"Layos";"45";"45083";"1";"POINT (-4.064057381 39.77697738)"
"Lillo";"45";"45084";"1";"POINT (-3.3047438730000005 39.7234425)"
"Lominchar";"45";"45085";"1";"POINT (-3.9652429240000004 40.0890785)"
"Lucillos";"45";"45086";"1";"POINT (-4.612244400000001 39.98553967)"
"Madridejos";"45";"45087";"1";"POINT (-3.535354163 39.46968007)"
"Magán";"45";"45088";"1";"POINT (-3.930914981 39.96211421)"
"Malpica de Tajo";"45";"45089";"1";"POINT (-4.54612686 39.8974919)"
"Manzaneque";"45";"45090";"1";"POINT (-3.795080095 39.63569924)"
"Maqueda";"45";"45091";"1";"POINT (-4.36970187 40.06471513)"
"Marjaliza";"45";"45092";"1";"POINT (-3.935761567 39.56353387)"
"Marrupe";"45";"45093";"1";"POINT (-4.7951461 40.09052658)"
"Mascaraque";"45";"45094";"1";"POINT (-3.8134033540000005 39.7160446)"
"La Mata";"45";"45095";"1";"POINT (-4.43867697 39.94214625)"
"Mazarambroz";"45";"45096";"1";"POINT (-4.018656871 39.69478352)"
"Mejorada";"45";"45097";"1";"POINT (-4.88193086 40.01033998)"
"Menasalbas";"45";"45098";"1";"POINT (-4.284206604 39.64087072)"
"Méntrida";"45";"45099";"1";"POINT (-4.194932076 40.23754128)"
"Mesegar de Tajo";"45";"45100";"1";"POINT (-4.50176953 39.92522875)"
"Miguel Esteban";"45";"45101";"1";"POINT (-3.076236217 39.52612143)"
"Mocejón";"45";"45102";"1";"POINT (-3.9162932850000005 39.9396562)"
"Mohedas de la Jara";"45";"45103";"1";"POINT (-5.14406081 39.60420589)"
"Montearagón";"45";"45104";"1";"POINT (-4.63101433 39.96468226)"
"Montesclaros";"45";"45105";"1";"POINT (-4.93936509 40.10639058)"
"Mora";"45";"45106";"1";"POINT (-3.7727331269999995 39.68489254)"
"Nambroca";"45";"45107";"1";"POINT (-3.944499356 39.79803204)"
"La Nava de Ricomalillo";"45";"45108";"1";"POINT (-4.98950457 39.65163284)"
"Navahermosa";"45";"45109";"1";"POINT (-4.472482337 39.63372874)"
"Navalcán";"45";"45110";"1";"POINT (-5.09290716 40.068286570000005)"
"Navalmoralejo";"45";"45111";"1";"POINT (-5.14304362 39.73984717)"
"Los Navalmorales";"45";"45112";"1";"POINT (-4.63972453 39.72591155)"
"Los Navalucillos";"45";"45113";"1";"POINT (-4.64187912 39.66669754)"
"Navamorcuende";"45";"45114";"1";"POINT (-4.78519646 40.15769695)"
"Noblejas";"45";"45115";"1";"POINT (-3.44067659 39.98249773)"
"Noez";"45";"45116";"1";"POINT (-4.184367678 39.74170353)"
"Nombela";"45";"45117";"1";"POINT (-4.50323098 40.15626779)"
"Novés";"45";"45118";"1";"POINT (-4.27230437 40.04687899)"
"Numancia de la Sagra";"45";"45119";"1";"POINT (-3.8545395479999995 40.07619468)"
"Nuño Gómez";"45";"45120";"1";"POINT (-4.62021037 40.11333017)"
"Ocaña";"45";"45121";"1";"POINT (-3.501134468 39.9584057)"
"Olías del Rey";"45";"45122";"1";"POINT (-3.987291512 39.9469465)"
"Ontígola";"45";"45123";"1";"POINT (-3.572540132 40.00341153)"
"Orgaz";"45";"45124";"1";"POINT (-3.8746139209999995 39.64688478)"
"Oropesa";"45";"45125";"1";"POINT (-5.172490070000001 39.91910626)"
"Otero";"45";"45126";"1";"POINT (-4.51508883 40.00067014)"
"Palomeque";"45";"45127";"1";"POINT (-3.9639888840000004 40.11910923)"
"Pantoja";"45";"45128";"1";"POINT (-3.8366023940000002 40.04399373)"
"Paredes de Escalona";"45";"45129";"1";"POINT (-4.42882124 40.20531806)"
"Parrillas";"45";"45130";"1";"POINT (-5.06381379 40.0627549)"
"Pelahustán";"45";"45131";"1";"POINT (-4.59812944 40.17603302)"
"Pepino";"45";"45132";"1";"POINT (-4.8035152 40.03251448)"
"Polán";"45";"45133";"1";"POINT (-4.168102391 39.78907171)"
"Portillo de Toledo";"45";"45134";"1";"POINT (-4.22891303 40.06288838)"
"La Puebla de Almoradiel";"45";"45135";"1";"POINT (-3.118607225 39.5986931)"
"La Puebla de Montalbán";"45";"45136";"1";"POINT (-4.35687837 39.86530851)"
"La Pueblanueva";"45";"45137";"1";"POINT (-4.68056127 39.91292886)"
"El Puente del Arzobispo";"45";"45138";"1";"POINT (-5.17138432 39.80249055)"
"Puerto de San Vicente";"45";"45139";"1";"POINT (-5.11271655 39.52243511)"
"Pulgar";"45";"45140";"1";"POINT (-4.152805339 39.69445939)"
"Quero";"45";"45141";"1";"POINT (-3.247590866 39.50983332)"
"Quintanar de la Orden";"45";"45142";"1";"POINT (-3.044110143 39.5909489)"
"Quismondo";"45";"45143";"1";"POINT (-4.32387815 40.10531182)"
"El Real de San Vicente";"45";"45144";"1";"POINT (-4.69032183 40.13569751)"
"Recas";"45";"45145";"1";"POINT (-3.992549321 40.05329765)"
"Retamoso de la Jara";"45";"45146";"1";"POINT (-4.75509163 39.74284768)"
"Rielves";"45";"45147";"1";"POINT (-4.192791787 39.96066898000001)"
"Robledo del Mazo";"45";"45148";"1";"POINT (-4.905629520000001 39.6085058)"
"El Romeral";"45";"45149";"1";"POINT (-3.433984735 39.70727522000001)"
"San Bartolomé de las Abiertas";"45";"45150";"1";"POINT (-4.71981077 39.83000928)"
"San Martín de Montalbán";"45";"45151";"1";"POINT (-4.389240862 39.70255829)"
"San Martín de Pusa";"45";"45152";"1";"POINT (-4.63036294 39.78315427)"
"San Pablo de los Montes";"45";"45153";"1";"POINT (-4.331705676 39.53923634)"
"San Román de los Montes";"45";"45154";"1";"POINT (-4.73063141 40.0677697)"
"Santa Ana de Pusa";"45";"45155";"1";"POINT (-4.70701916 39.76072722)"
"Santa Cruz de la Zarza";"45";"45156";"1";"POINT (-3.186989068 39.98469105)"
"Santa Cruz del Retamar";"45";"45157";"1";"POINT (-4.24156628 40.11849392)"
"Santa Olalla";"45";"45158";"1";"POINT (-4.42788219 40.02413804)"
"Sartajada";"45";"45159";"1";"POINT (-4.79156162 40.21176822)"
"Segurilla";"45";"45160";"1";"POINT (-4.86529303 40.02276196)"
"Seseña";"45";"45161";"1";"POINT (-3.6973693179999993 40.10446976)"
"Sevilleja de la Jara";"45";"45162";"1";"POINT (-4.96415419 39.57578193)"
"Sonseca";"45";"45163";"1";"POINT (-3.9751395510000003 39.67591916)"
"Sotillo de las Palomas";"45";"45164";"1";"POINT (-4.82783862 40.10419527)"
"Talavera de la Reina";"45";"45165";"1";"POINT (-4.83370199 39.96016737)"
"Tembleque";"45";"45166";"1";"POINT (-3.503211407 39.69803253)"
"El Toboso";"45";"45167";"1";"POINT (-2.997725478 39.51475165)"
"Toledo";"45";"45168";"1";"POINT (-4.024974933 39.8565219)"
"Torralba de Oropesa";"45";"45169";"1";"POINT (-5.15393844 39.93379437)"
"Torrecilla de la Jara";"45";"45170";"1";"POINT (-4.77205931 39.70362447)"
"La Torre de Esteban Hambrán";"45";"45171";"1";"POINT (-4.218291063 40.16912726)"
"Torrico";"45";"45172";"1";"POINT (-5.22613479 39.83093842)"
"Torrijos";"45";"45173";"1";"POINT (-4.28548503 39.98152383)"
"Totanés";"45";"45174";"1";"POINT (-4.225786606 39.7098825)"
"Turleque";"45";"45175";"1";"POINT (-3.611821364 39.60105212)"
"Ugena";"45";"45176";"1";"POINT (-3.876056273 40.155330600000006)"
"Urda";"45";"45177";"1";"POINT (-3.716551287 39.41242324)"
"Valdeverdeja";"45";"45179";"1";"POINT (-5.24328716 39.79534783)"
"Valmojado";"45";"45180";"1";"POINT (-4.090974553 40.20456177)"
"Velada";"45";"45181";"1";"POINT (-4.9778848 39.97755339)"
"Las Ventas con Peña Aguilera";"45";"45182";"1";"POINT (-4.228971466 39.61167319)"
"Las Ventas de Retamosa";"45";"45183";"1";"POINT (-4.1124078 40.15504172)"
"Las Ventas de San Julián";"45";"45184";"1";"POINT (-5.295507410000001 40.008226920000006)"
"Villacañas";"45";"45185";"1";"POINT (-3.33308335 39.624061880000006)"
"La Villa de Don Fadrique";"45";"45186";"1";"POINT (-3.218206909 39.61786063)"
"Villafranca de los Caballeros";"45";"45187";"1";"POINT (-3.36272107 39.42604853)"
"Villaluenga de la Sagra";"45";"45188";"1";"POINT (-3.9117682900000004 40.02736459)"
"Villamiel de Toledo";"45";"45189";"1";"POINT (-4.12548602 39.98104306)"
"Villaminaya";"45";"45190";"1";"POINT (-3.8694880999999994 39.71159808)"
"Villamuelas";"45";"45191";"1";"POINT (-3.73598474 39.81725305)"
"Villanueva de Alcardete";"45";"45192";"1";"POINT (-3.01239504 39.67321969)"
"Villanueva de Bogas";"45";"45193";"1";"POINT (-3.65783437 39.724126)"
"Villarejo de Montalbán";"45";"45194";"1";"POINT (-4.57278929 39.76861444)"
"Villarrubia de Santiago";"45";"45195";"1";"POINT (-3.3704991800000004 39.98698528)"
"Villaseca de la Sagra";"45";"45196";"1";"POINT (-3.8823208600000005 39.96027245)"
"Villasequilla";"45";"45197";"1";"POINT (-3.73131055 39.8767928)"
"Villatobas";"45";"45198";"1";"POINT (-3.32257608 39.90058759)"
"El Viso de San Juan";"45";"45199";"1";"POINT (-3.9203265200000006 40.14261828)"
"Los Yébenes";"45";"45200";"1";"POINT (-3.8704530810000004 39.58195126)"
"Yeles";"45";"45201";"1";"POINT (-3.80315628 40.12069578)"
"Yepes";"45";"45202";"1";"POINT (-3.62564592 39.90026886)"
"Yuncler";"45";"45203";"1";"POINT (-3.90154252 40.04380591)"
"Yunclillos";"45";"45204";"1";"POINT (-3.9908583999999996 40.0229587)"
"Yuncos";"45";"45205";"1";"POINT (-3.8742774 40.0842783)"
"Val de Santo Domingo";"45";"45901";"1";"POINT (-4.32665355 40.01434958)"
"Ademuz";"46";"46001";"1";"POINT (-1.28669047 40.06120013)"
"Ador";"46";"46002";"1";"POINT (-0.22439286 38.91881333)"
"Atzeneta d'Albaida";"46";"46003";"1";"POINT (-0.49685641 38.83567325)"
"Agullent";"46";"46004";"1";"POINT (-0.54782899 38.82229442)"
"Alaquàs";"46";"46005";"1";"POINT (-0.4601552700000001 39.45807854)"
"Albaida";"46";"46006";"1";"POINT (-0.51986706 38.84180459)"
"Albal";"46";"46007";"1";"POINT (-0.41464448 39.39721187)"
"Albalat de la Ribera";"46";"46008";"1";"POINT (-0.38619815 39.20127117)"
"Albalat dels Sorells";"46";"46009";"1";"POINT (-0.34583998 39.54379091)"
"Albalat dels Tarongers";"46";"46010";"1";"POINT (-0.33712468 39.70270205)"
"Alberic";"46";"46011";"1";"POINT (-0.51744033 39.11685193)"
"Alborache";"46";"46012";"1";"POINT (-0.77134683 39.39152396)"
"Alboraia/Alboraya";"46";"46013";"1";"POINT (-0.34992845 39.50024605)"
"Albuixech";"46";"46014";"1";"POINT (-0.32290668 39.54500337)"
"Alcàsser";"46";"46015";"1";"POINT (-0.4442672200000001 39.36854313)"
"Alcàntera de Xúquer";"46";"46016";"1";"POINT (-0.55970929 39.070653)"
"Alzira";"46";"46017";"1";"POINT (-0.43554456 39.14944832)"
"Alcublas";"46";"46018";"1";"POINT (-0.70230954 39.79738167)"
"l'Alcúdia";"46";"46019";"1";"POINT (-0.50645447 39.19576372)"
"l'Alcúdia de Crespins";"46";"46020";"1";"POINT (-0.58999491 38.97021311)"
"Aldaia";"46";"46021";"1";"POINT (-0.4619751600000001 39.46491997)"
"Alfafar";"46";"46022";"1";"POINT (-0.39004439 39.42259817)"
"Alfauir";"46";"46023";"1";"POINT (-0.25158611 38.92780849)"
"Alfara de la Baronia";"46";"46024";"1";"POINT (-0.35498566 39.76293575)"
"Alfara del Patriarca";"46";"46025";"1";"POINT (-0.38497191 39.54406602)"
"Alfarp";"46";"46026";"1";"POINT (-0.5595106 39.27680966)"
"Alfarrasí";"46";"46027";"1";"POINT (-0.4963957500000001 38.90397541)"
"Algar de Palancia";"46";"46028";"1";"POINT (-0.36745953 39.78109220000001)"
"Algemesí";"46";"46029";"1";"POINT (-0.43644269 39.1890727)"
"Algímia d'Alfara";"46";"46030";"1";"POINT (-0.3623082 39.75243658)"
"Alginet";"46";"46031";"1";"POINT (-0.4696479499999999 39.26153042)"
"Almàssera";"46";"46032";"1";"POINT (-0.3557517 39.51227026)"
"Almiserà";"46";"46033";"1";"POINT (-0.2849761 38.91635576)"
"Almoines";"46";"46034";"1";"POINT (-0.18134817 38.94398885)"
"Almussafes";"46";"46035";"1";"POINT (-0.41293657 39.29004877)"
"Alpuente";"46";"46036";"1";"POINT (-1.01327721 39.87603328000001)"
"l'Alqueria de la Comtessa";"46";"46037";"1";"POINT (-0.1561269 38.93653868)"
"Andilla";"46";"46038";"1";"POINT (-0.81348901 39.83590084)"
"Anna";"46";"46039";"1";"POINT (-0.64427404 39.02174984)"
"Antella";"46";"46040";"1";"POINT (-0.59190021 39.07941331)"
"Aras de los Olmos";"46";"46041";"1";"POINT (-1.13281495 39.9241561)"
"Aielo de Malferit";"46";"46042";"1";"POINT (-0.5914752 38.87774947)"
"Aielo de Rugat";"46";"46043";"1";"POINT (-0.34335159 38.88172539000001)"
"Ayora";"46";"46044";"1";"POINT (-1.05608454 39.05979756)"
"Barxeta";"46";"46045";"1";"POINT (-0.41727383 39.02181544)"
"Barx";"46";"46046";"1";"POINT (-0.30181016 39.01431675)"
"Bèlgida";"46";"46047";"1";"POINT (-0.4752401 38.85896646)"
"Bellreguard";"46";"46048";"1";"POINT (-0.16184473 38.94530865)"
"Bellús";"46";"46049";"1";"POINT (-0.4855304200000001 38.94587097)"
"Benagéber";"46";"46050";"1";"POINT (-1.10117987 39.70765805)"
"Benaguasil";"46";"46051";"1";"POINT (-0.58618131 39.59364725)"
"Benavites";"46";"46052";"1";"POINT (-0.25833794 39.74059326)"
"Beneixida";"46";"46053";"2";"POINT (-0.548801 39.05749200000001)"
"Benetússer";"46";"46054";"1";"POINT (-0.3971974400000001 39.42296574)"
"Beniarjó";"46";"46055";"1";"POINT (-0.18636266 38.9324161)"
"Beniatjar";"46";"46056";"1";"POINT (-0.41655507 38.84710544)"
"Benicolet";"46";"46057";"1";"POINT (-0.34554941 38.91865981)"
"Benifairó de les Valls";"46";"46058";"1";"POINT (-0.26780809 39.72830418)"
